orbit_id,targetname,mjd_utc,observatory_code,datetime_str,datetime_jd,H,G,solar_presence,flags,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,V,surfbright,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
00023,5335 Damocles (1991 DA),48591.04099325126,W84,1991-Dec-01 00:59:01.817,2448591.540993251,13.23,0.15,A,,268.807213013,-64.180011924,268.605664074,-64.180788803,40.04844,12.63101,206.797225464,20.890498752,-174.91,-351.25,73701.79,-152954.26,166.625,0.8897667055,2.781,0.427,20.411,,99.31217,,161776.8,*,,,,,,330.41,0.0,,,276.581464,-48.747971,4.214112307536,14.1088409,4.85423489368057,22.3600982,40.37144056,18.6089542,46.7581079,44.938,/T,9.5162,80.1,25.1792,125.5049,150.321,242.564,-9.43501,Pav,58.183089,269.1985066,-40.7438882,,,329.376178,-18.437457,20.4516046244,0.000354,1.753,2.372,2.435,1.664,71.982,12.73,2.95,18590.1632,0.0011133,23.22,84.4,0.12402,110.2859,6.982722434,9.5146,272.6944,-44.8039
00023,5335 Damocles (1991 DA),48592.99932658404,W84,1991-Dec-02 23:59:01.817,2448593.499326584,13.23,0.15,N,,269.996129377,-64.019010814,269.795359082,-64.020633055,39.67109,12.61997,209.348096787,26.6536855,-99.89,-381.81,70460.321,-151295.03,166.948,0.0184461105,2.218,0.341,20.425,,99.33291,,159512.5,*,,,,,,331.43,0.0,,,276.782381,-48.617765,4.230059085102,14.0918529,4.87910071839213,21.9623982,40.57824332,18.5662789,46.4401112,44.309,/T,9.3713,62.2,10.1878,126.2809,151.335,241.328,-9.23029,Pav,58.183137,269.8819718,-40.5799691,,,329.75447,-18.846277,19.4393261666,0.000354,1.705,2.355,2.408,1.63,73.648,12.33,2.907,18795.7625,0.0011167,23.08,83.88,0.125392,110.4716,6.032088838,9.3698,273.1536,-44.6495
00023,5335 Damocles (1991 DA),48593.02015991737,W84,1991-Dec-03 00:29:01.817,2448593.520159917,13.23,0.15,N,,270.008705906,-64.01724779,269.80792129,-64.018878223,39.7216,12.61607,208.238599905,23.52391547,-141.07,-368.61,70425.107,-151278.07,166.951,0.519815056,2.489,0.382,20.425,,99.33312,,159489.0,*,,,,,,331.44,0.0,,,276.784505,-48.616383,4.230228628385,14.0916721,4.87936492967767,21.9563525,40.5804407,18.5658264,46.4798892,44.3025,/T,9.3698,62.0,10.0136,126.2889,151.346,241.315,-9.22811,Pav,58.183138,269.8892131,-40.5782047,,,329.758499,-18.850614,19.939183664,0.000354,1.704,2.355,2.407,1.63,73.665,12.33,2.907,18797.9515,0.0011168,23.08,83.89,0.125406,110.4736,6.532620303,9.3683,273.1584,-44.6479
00023,5335 Damocles (1991 DA),48593.040993250695,W84,1991-Dec-03 00:59:01.817,2448593.540993251,13.23,0.15,A,,270.021297526,-64.015485726,269.820499022,-64.01712319,39.77114,12.60594,206.793840564,20.521782786,-180.12,-351.21,70389.824,-151261.09,166.955,1.0211840018,2.828,0.434,20.425,,99.33333,,159465.4,*,,,,,,331.45,0.0,,,276.786629,-48.615001,4.230398169497,14.0914913,4.87962905016998,21.947315,40.58263732,18.565374,46.5158333,44.296,/T,9.3683,61.8,9.8379,126.2969,151.357,241.302,-9.22592,Pav,58.183138,269.8964638,-40.5764407,,,329.762531,-18.854958,20.4390387343,0.000354,1.704,2.355,2.407,1.629,73.683,12.32,2.907,18800.141,0.0011168,23.09,83.91,0.125421,110.4755,7.033150734,9.3668,273.1633,-44.6462
00023,5335 Damocles (1991 DA),48594.999326583464,W84,1991-Dec-04 23:59:01.817,2448595.499326583,13.23,0.15,C,,271.194830445,-63.854844068,270.994918857,-63.85731127,39.39225,12.58586,209.425890019,26.283852378,-105.35,-382.74,67087.72,-149702.58,167.315,0.1498664378,2.247,0.345,20.438,,99.3531,,157293.3,*,,,,,,332.52,0.0,,,276.984962,-48.485442,4.246325336908,14.0744843,4.90402042376219,21.5377367,40.78549419,18.5229794,46.1844592,43.6926,/T,9.228,47.4,1.5362,127.0428,152.428,240.067,-9.01311,Pav,58.183187,270.5757764,-40.4185872,,,330.132581,-19.266477,19.4260747557,0.000354,1.657,2.337,2.38,1.595,75.314,11.93,2.865,19006.0667,0.0011202,22.94,83.38,0.126795,110.6597,6.083538514,9.2266,273.6191,-44.4957
00023,5335 Damocles (1991 DA),48595.020159916785,W84,1991-Dec-05 00:29:01.817,2448595.520159917,13.23,0.15,N,,271.207245673,-63.853085972,271.007321035,-63.855561169,39.44241,12.58124,208.269962991,23.14860569,-146.46,-369.0,67051.886,-149686.71,167.319,0.6512354143,2.527,0.388,20.438,,99.3533,,157270.8,*,,,,,,332.53,0.0,,,276.987058,-48.484067,4.246494671462,14.0743033,4.90427952291742,21.5312415,40.78764905,18.5225299,46.2238837,43.6863,/T,9.2266,47.2,1.4721,127.0505,152.44,240.054,-9.01084,Pav,58.183188,270.5829748,-40.4168874,,,330.136524,-19.270843,19.9259253134,0.000354,1.656,2.337,2.38,1.595,75.331,11.92,2.865,19008.2587,0.0011202,22.95,83.4,0.126809,110.6617,6.584080679,9.2251,273.624,-44.4941
00023,5335 Damocles (1991 DA),48595.04099325011,W84,1991-Dec-05 00:59:01.817,2448595.54099325,13.23,0.15,A,,271.219675791,-63.851328935,271.01973857,-63.853810969,39.4915,12.57043,206.781090819,20.145479066,-185.42,-351.07,67015.981,-149670.83,167.323,1.1526043911,2.877,0.442,20.439,,99.3535,,157248.3,*,,,,,,332.54,0.0,,,276.989155,-48.482692,4.246664003842,14.0741223,4.90453852579515,21.5217427,40.78980311,18.5220804,46.2594013,43.6801,/T,9.2251,47.1,1.4075,127.0582,152.452,240.041,-9.00857,Pav,58.183188,270.5901826,-40.4151881,,,330.140468,-19.275216,20.4257734414,0.000354,1.656,2.337,2.379,1.595,75.348,11.92,2.864,19010.4513,0.0011203,22.95,83.41,0.126824,110.6636,7.08462182,9.2237,273.6288,-44.4925
00023,5335 Damocles (1991 DA),48596.99932658287,W84,1991-Dec-06 23:59:01.817,2448597.499326583,13.23,0.15,C,m,272.377953846,-63.69118017,272.17898725,-63.694490972,39.11054,12.54181,209.494950004,25.904797523,-110.91,-383.57,63656.196,-148215.61,167.721,0.2812889637,2.277,0.35,20.452,,99.37229,,155174.7,*,,,,,,333.67,0.0,,,277.184954,-48.353779,4.262571540804,14.0570982,4.92844156157521,21.1012241,40.9885986,18.4799636,45.914795,43.1041,/T,9.0898,40.0,0.5588,127.7718,153.58,238.808,-8.78797,Pav,58.183238,271.2652381,-40.2633697,,,330.502247,-19.689184,19.4121838476,0.000354,1.61,2.319,2.353,1.56,76.941,11.53,2.823,19216.6005,0.0011236,22.8,82.88,0.128199,110.8464,6.136023147,9.0884,274.0812,-44.3459
00023,5335 Damocles (1991 DA),48597.020159916196,W84,1991-Dec-07 00:29:01.817,2448597.520159916,13.23,0.15,N,,272.390209073,-63.689428389,272.1912302,-63.692747099,39.16033,12.53646,208.292076252,22.764969786,-151.93,-369.27,63619.771,-148200.85,167.726,0.7826579525,2.566,0.394,20.452,,99.37248,,155153.3,*,,,,,,333.68,0.0,,,277.187024,-48.352411,4.262740666423,14.056917,4.92869540601805,21.0942799,40.99070976,18.479517,45.9538592,43.0981,/T,9.0884,40.0,0.5914,127.7792,153.593,238.795,-8.78562,Pav,58.183239,271.2723923,-40.2617342,,,330.506101,-19.693577,19.9120281341,0.000354,1.61,2.319,2.353,1.56,76.957,11.53,2.823,19218.7944,0.0011237,22.81,82.9,0.128214,110.8484,6.636575939,9.0871,274.086,-44.3443
00023,5335 Damocles (1991 DA),48597.040993249524,W84,1991-Dec-07 00:59:01.817,2448597.54099325,13.23,0.15,A,,272.40247899,-63.687677765,272.203488339,-63.691003229,39.20897,12.52499,206.758608057,19.761804048,-190.79,-350.81,63583.275,-148186.09,167.731,1.2840269413,2.93,0.45,20.452,,99.37266,,155131.8,*,,,,,,333.69,0.0,,,277.189094,-48.351043,4.262909789868,14.0567358,4.92894914871088,21.0843214,40.99282007,18.4790704,45.9889442,43.0922,/T,9.087,40.0,0.6267,127.7865,153.605,238.782,-8.78326,Pav,58.183239,271.2795558,-40.2600993,,,330.509958,-19.697976,20.4118699889,0.000354,1.609,2.319,2.352,1.56,76.974,11.53,2.822,19220.989,0.0011237,22.81,82.91,0.128229,110.8503,7.137127719,9.0857,274.0908,-44.3428
00023,5335 Damocles (1991 DA),48598.99932658226,W84,1991-Dec-08 23:59:01.817,2448599.499326582,13.23,0.15,C,m,273.545621338,-63.52814864,273.347628351,-63.532306788,38.82573,12.4883,209.554866402,25.51666153,-116.55,-384.29,60168.584,-146836.48,168.169,0.4127115227,2.309,0.354,20.465,,99.39044,,153163.3,*,,,,,,334.88,0.0,,,277.382409,-48.222773,4.278797678201,14.0396964,4.9523510472006,20.6538185,41.18744773,18.4372285,45.6315316,42.5453,/T,8.957,43.4,6.912,128.4658,154.791,237.549,-8.55516,Pav,58.18329,271.950223,-40.1142792,,,330.863438,-20.11414,19.3977190728,0.000354,1.565,2.3,2.327,1.525,78.527,11.15,2.782,19427.2642,0.001127,22.66,82.37,0.129605,111.0317,6.189536299,8.9558,274.5398,-44.2
00023,5335 Damocles (1991 DA),48599.02015991559,W84,1991-Dec-09 00:29:01.817,2448599.520159916,13.23,0.15,N,m,273.557717811,-63.526404491,273.359712693,-63.530570448,38.87516,12.48224,208.304560935,22.373186262,-157.48,-369.43,60131.597,-146822.87,168.174,0.9140805004,2.608,0.4,20.465,,99.39062,,153143.0,*,,,,,,334.89,0.0,,,277.384453,-48.221412,4.278966594704,14.039515,4.95259950587436,20.6464256,41.1895141,18.4367848,45.670231,42.5397,/T,8.9557,43.6,7.0092,128.4727,154.804,237.536,-8.55273,Pav,58.183291,271.9573315,-40.1127075,,,330.867205,-20.118556,19.8975577948,0.000354,1.564,2.3,2.326,1.525,78.543,11.14,2.782,19429.4591,0.001127,22.67,82.39,0.129619,111.0337,6.690099654,8.9544,274.5445,-44.1985
00023,5335 Damocles (1991 DA),48599.04099324892,W84,1991-Dec-09 00:59:01.817,2448599.540993249,13.23,0.15,A,m,273.569828777,-63.524661594,273.371812057,-63.528834211,38.92333,12.47009,206.7260407,19.370972887,-196.23,-350.42,60094.538,-146809.25,168.179,1.415449478,2.985,0.458,20.465,,99.3908,,153122.7,*,,,,,,334.9,0.0,,,277.386496,-48.220051,4.27913550903,14.0393337,4.9528478573342,20.6360085,41.19157957,18.4363412,45.704879,42.5341,/T,8.9544,43.7,7.1126,128.4797,154.818,237.523,-8.55029,Pav,58.183292,271.9644493,-40.1111367,,,330.870973,-20.12298,20.3973940836,0.000354,1.564,2.3,2.326,1.524,78.56,11.14,2.781,19431.6545,0.0011271,22.67,82.4,0.129634,111.0356,7.190662008,8.9531,274.5493,-44.1969
00023,5335 Damocles (1991 DA),48600.99932658165,W84,1991-Dec-10 23:59:01.817,2448601.499326582,13.23,0.15,C,m,274.69795344,-63.365872473,274.500910779,-63.370875969,38.53785,12.42578,209.605253566,25.119596095,-122.29,-384.9,56627.554,-145567.35,168.658,0.5441322315,2.343,0.36,20.478,,99.40755,,151265.5,*,,,,,,336.15,0.0,,,277.577376,-48.092423,4.295003732576,14.0222807,4.97573687355072,20.1964115,41.38194172,18.3947711,45.3352497,42.0182,/T,8.8301,55.4,19.4172,129.1224,156.061,236.291,-8.31502,Pav,58.183343,272.6305987,-39.971272,,,331.216135,-20.541086,19.3827490794,0.000354,1.52,2.281,2.301,1.49,80.07,10.77,2.741,19637.9641,0.0011303,22.52,81.86,0.13101,111.2156,6.244071513,8.8289,274.9947,-44.058
00023,5335 Damocles (1991 DA),48601.02015991498,W84,1991-Dec-11 00:29:01.817,2448601.520159915,13.23,0.15,N,m,274.709892429,-63.364137207,274.512837379,-63.369148308,38.58691,12.41899,208.307061412,21.973442649,-163.12,-369.47,56590.032,-145554.9,168.663,1.0455011836,2.653,0.407,20.478,,99.40772,,151246.5,*,,,,,,336.16,0.0,,,277.579394,-48.091069,4.295172439801,14.0220992,4.97597982612268,20.1885695,41.38396229,18.3943303,45.3735803,42.0129,/T,8.8289,55.6,19.5449,129.1289,156.074,236.278,-8.31251,Pav,58.183344,272.6376604,-39.9697636,,,331.219814,-20.545523,19.8825829676,0.000354,1.52,2.281,2.301,1.49,80.086,10.77,2.741,19640.159,0.0011304,22.53,81.87,0.131025,111.2175,6.744645358,8.8277,274.9994,-44.0565
00023,5335 Damocles (1991 DA),48601.04099324831,W84,1991-Dec-11 00:59:01.817,2448601.540993248,13.23,0.15,A,m,274.721845713,-63.36240329,274.524778841,-63.367420852,38.63462,12.40618,206.683058848,18.973207895,-201.75,-349.91,56552.438,-145542.44,168.668,1.5468701354,3.044,0.467,20.478,,99.40788,,151227.4,*,,,,,,336.17,0.0,,,277.581411,-48.089715,4.295341144847,14.0219178,4.97622266601581,20.1776942,41.38598193,18.3938895,45.4077879,42.0076,/T,8.8276,55.7,19.6808,129.1355,156.088,236.265,-8.30999,Pav,58.183344,272.6447311,-39.9682564,,,331.223494,-20.549968,20.3824144218,0.000354,1.52,2.281,2.3,1.489,80.102,10.76,2.74,19642.3544,0.0011304,22.53,81.88,0.13104,111.2194,7.245218213,8.8264,275.0041,-44.055
00023,5335 Damocles (1991 DA),48602.99932658103,W84,1991-Dec-12 23:59:01.817,2448603.499326581,13.23,0.15,C,m,275.835074741,-63.204468934,275.638937912,-63.210303694,38.24706,12.35464,209.645747407,24.713772052,-128.11,-385.38,53035.622,-144410.08,169.188,0.6755503766,2.378,0.365,20.491,,99.42359,,149488.0,*,,,,,,337.47,0.0,,,277.769902,-47.962729,4.311189689379,14.0048529,4.99858801658684,19.7298099,41.57198888,18.3525884,45.0266057,41.5245,/T,8.7095,71.7,36.4623,129.7394,157.387,235.034,-8.06784,Pav,58.183397,273.306254,-39.834299,,,331.560325,-20.969766,19.367344403,0.000354,1.478,2.262,2.276,1.455,81.569,10.4,2.701,19848.6125,0.0011336,22.38,81.34,0.132416,111.3981,6.299621183,8.7084,275.4459,-43.9199
00023,5335 Damocles (1991 DA),48603.02015991436,W84,1991-Dec-13 00:29:01.817,2448603.520159914,13.23,0.15,N,m,275.846857572,-63.202743747,275.650708078,-63.208585769,38.29575,12.34713,208.299242985,21.565943793,-168.83,-369.39,52997.59,-144398.81,169.194,1.1769193038,2.699,0.414,20.491,,99.42374,,149470.3,*,,,,,,337.48,0.0,,,277.771895,-47.961381,4.311358187184,14.0046714,4.99882535242437,19.7215175,41.57396274,18.3521505,45.064564,41.5195,/T,8.7083,71.9,36.5964,129.7455,157.402,235.021,-8.06526,Pav,58.183397,273.3132676,-39.8328536,,,331.563916,-20.974221,19.8671742042,0.000354,1.477,2.261,2.276,1.455,81.585,10.4,2.701,19850.8065,0.0011336,22.38,81.35,0.13243,111.4,6.800205432,8.7072,275.4506,-43.9185
00023,5335 Damocles (1991 DA),48603.04099324769,W84,1991-Dec-13 00:59:01.817,2448603.540993248,13.23,0.15,A,m,275.858654506,-63.201020007,275.662492953,-63.206868148,38.343,12.33364,206.629353052,18.568746986,-207.33,-349.26,52959.485,-144387.53,169.2,1.6782882308,3.106,0.477,20.491,,99.4239,,149452.5,*,,,,,,337.5,0.0,,,277.773887,-47.960034,4.311526682809,14.0044898,4.99906257010955,19.7101837,41.57593562,18.3517125,45.0983282,41.5146,/T,8.7071,72.0,36.7378,129.7517,157.416,235.008,-8.06267,Pav,58.183398,273.3202903,-39.8314094,,,331.567508,-20.978684,20.3670015713,0.000354,1.477,2.261,2.275,1.454,81.6,10.4,2.701,19853.001,0.0011337,22.39,81.36,0.132445,111.4019,7.300788701,8.706,275.4553,-43.917
00023,5335 Damocles (1991 DA),48604.999326580415,W84,1991-Dec-14 23:59:01.817,2448605.49932658,13.23,0.15,C,m,276.957116802,-63.044050173,276.761858253,-63.050689192,37.95363,12.27524,209.676000295,24.299382911,-134.01,-385.75,49395.144,-143366.31,169.761,0.8069667816,2.416,0.371,20.504,,99.43854,,147837.3,*,,,,,,338.85,0.0,,,277.960035,-47.833686,4.327355535966,13.9874147,5.02089435411711,19.254769,41.75750503,18.3106775,44.7063264,41.0659,/T,8.5954,90.2,56.1356,130.3147,158.771,233.776,-7.81396,Pav,58.18345,273.9771047,-39.7033071,,,331.896001,-21.399928,19.3515767876,0.000354,1.436,2.242,2.252,1.42,83.023,10.05,2.662,20059.1276,0.0011368,22.24,80.82,0.13382,111.5792,6.356176231,8.5945,275.8935,-43.7856
00023,5335 Damocles (1991 DA),48605.020159913736,W84,1991-Dec-15 00:29:01.817,2448605.520159914,13.23,0.15,N,m,276.968744891,-63.042336211,276.773473781,-63.048982025,38.00195,12.26701,208.280787314,21.150915895,-174.61,-369.18,49356.625,-143356.23,169.767,1.3083356999,2.749,0.422,20.504,,99.43868,,147820.9,*,,,,,,338.87,0.0,,,277.962003,-47.832345,4.327523824229,13.987233,5.02112597167554,19.2460248,41.75943134,18.3102424,44.74391,41.0614,/T,8.5943,90.4,56.2644,130.3204,158.785,233.763,-7.81131,Pav,58.183451,273.9840696,-39.701924,,,331.899503,-21.404399,19.851403256,0.000354,1.435,2.241,2.251,1.42,83.038,10.04,2.662,20061.3199,0.0011368,22.24,80.83,0.133835,111.5811,6.856770781,8.5934,275.8981,-43.7842
00023,5335 Damocles (1991 DA),48605.040993247065,W84,1991-Dec-15 00:59:01.817,2448605.540993247,13.23,0.15,A,m,276.980386891,-63.040623792,276.785103871,-63.047275264,38.04874,12.25285,206.564630309,18.157848159,-212.98,-348.48,49318.033,-143346.14,169.774,1.8097046183,3.173,0.487,20.504,,99.43883,,147804.6,*,,,,,,338.88,0.0,,,277.963971,-47.831005,4.327692110312,13.9870513,5.02135746559733,19.2342323,41.76135661,18.3098072,44.7772289,41.0568,/T,8.5932,90.5,56.3969,130.3261,158.8,233.75,-7.80865,Pav,58.183452,273.9910434,-39.7005423,,,331.903006,-21.408877,20.3512272905,0.000354,1.435,2.241,2.251,1.419,83.053,10.04,2.661,20063.5127,0.0011369,22.24,80.84,0.133849,111.583,7.35736436,8.5923,275.9028,-43.7828
00023,5335 Damocles (1991 DA),48606.99932657978,W84,1991-Dec-16 23:59:01.816,2448607.49932658,13.23,0.15,C,m,278.064221435,-62.884723306,277.869867123,-62.892131488,37.65801,12.18799,209.695676649,23.876648329,-139.99,-385.99,45708.304,-142437.39,170.376,0.9383836503,2.455,0.377,20.517,,99.4524,,146319.8,*,,,,,,340.29,0.0,,,278.147821,-47.705294,4.343501261545,13.9699676,5.04264662142265,18.7720063,41.93841312,18.2690354,44.3752913,40.6444,/T,8.4884,109.8,75.8834,130.8461,160.209,232.519,-7.55369,Pav,58.183505,274.6430954,-39.578239,,,332.223162,-21.831328,19.3355181723,0.000354,1.396,2.222,2.228,1.385,84.432,9.6976044,2.624,20269.4335,0.00114,22.09,80.3,0.135223,111.759,6.413725842,8.4876,276.3372,-43.6552
00023,5335 Damocles (1991 DA),48607.02015991311,W84,1991-Dec-17 00:29:01.816,2448607.520159913,13.23,0.15,N,m,278.075696329,-62.883021662,277.881330277,-62.890436137,37.70595,12.17903,208.251388465,20.728610428,-180.47,-368.83,45669.321,-142428.52,170.382,1.4397525891,2.801,0.43,20.517,,99.45253,,146304.8,*,,,,,,340.3,0.0,,,278.149765,-47.70396,4.343669340164,13.9697858,5.04287242778641,18.7628083,41.9402911,18.268603,44.4124999,40.6402,/T,8.4874,110.0,76.0003,130.8513,160.224,232.506,-7.55097,Pav,58.183506,274.6500111,-39.5769176,,,332.226576,-21.835812,19.8353420579,0.000354,1.395,2.221,2.228,1.385,84.446,9.6940157,2.623,20271.6233,0.00114,22.1,80.31,0.135238,111.7609,6.914330571,8.4865,276.3418,-43.6538
00023,5335 Damocles (1991 DA),48607.04099324644,W84,1991-Dec-17 00:59:01.816,2448607.540993246,13.23,0.15,A,m,278.087184947,-62.881321657,277.892807853,-62.888741296,37.75228,12.16421,206.48861063,17.740793801,-218.68,-347.57,45630.264,-142419.64,170.389,1.9411215284,3.243,0.498,20.517,,99.45266,,146289.8,*,,,,,,340.32,0.0,,,278.151709,-47.702626,4.343837416601,13.969604,5.04309810501209,18.7505561,41.942168,18.2681707,44.4453738,40.6361,/T,8.4864,110.1,76.1162,130.8565,160.239,232.493,-7.54825,Pav,58.183506,274.6569357,-39.5755978,,,332.229991,-21.840304,20.3351635103,0.000354,1.395,2.221,2.228,1.385,84.461,9.6904247,2.623,20273.8136,0.00114,22.1,80.31,0.135252,111.7628,7.414934338,8.4855,276.3464,-43.6525
00023,5335 Damocles (1991 DA),48608.99932657915,W84,1991-Dec-18 23:59:01.816,2448609.499326579,13.23,0.15,C,m,279.156547297,-62.726590512,278.963194706,-62.734737359,37.36094,12.09323,209.70444582,23.4458166,-146.05,-386.11,41977.068,-141624.49,171.031,1.069803836,2.497,0.383,20.53,,99.46514,,144941.6,*,,,,,,341.78,0.0,,,278.333304,-47.577551,4.35962685714,13.9525132,5.06383631620647,18.2820809,42.11464244,18.2276592,44.0345983,40.2615,/T,8.3888,128.7,91.9623,131.3315,161.699,231.261,-7.28733,Pav,58.18356,275.3041906,-39.4590341,,,332.541816,-22.263731,19.3192392818,0.000354,1.357,2.201,2.205,1.351,85.794,9.3591455,2.586,20479.4604,0.0011431,21.95,79.77,0.136624,111.9375,6.472257522,8.388,276.7771,-43.5285
00023,5335 Damocles (1991 DA),48609.02015991248,W84,1991-Dec-19 00:29:01.816,2448609.520159912,13.23,0.15,N,m,279.167870767,-62.724902231,278.974507926,-62.733055012,37.40852,12.08356,208.210746193,20.29930733,-186.39,-368.36,41937.638,-141616.83,171.038,1.5711728205,2.857,0.439,20.53,,99.46527,,144928.1,*,,,,,,341.79,0.0,,,278.335224,-47.576224,4.35979472603,13.9523314,5.06405622516993,18.2724243,42.11647137,18.2272296,44.0714338,40.2578,/T,8.3878,128.9,92.05,131.3362,161.715,231.248,-7.28455,Pav,58.18356,275.3110568,-39.4577738,,,332.545141,-22.268226,19.8190613112,0.000354,1.357,2.201,2.205,1.351,85.808,9.3556618,2.586,20481.647,0.0011431,21.95,79.78,0.136639,111.9393,6.972872292,8.3871,276.7817,-43.5272
00023,5335 Damocles (1991 DA),48609.0409932458,W84,1991-Dec-19 00:59:01.816,2448609.540993246,13.23,0.15,A,m,279.179207778,-62.723215687,278.985835427,-62.731373279,37.45439,12.06807,206.401020802,17.317894564,-224.45,-346.51,41898.135,-141609.16,171.046,2.0725418053,3.317,0.509,20.53,,99.46539,,144914.6,*,,,,,,341.81,0.0,,,278.337144,-47.574897,4.359962592739,13.9521495,5.06427599944268,18.2597089,42.11829917,18.2268,44.1038652,40.2541,/T,8.3869,129.0,92.1341,131.3409,161.731,231.235,-7.28176,Pav,58.183561,275.3179317,-39.4565152,,,332.548468,-22.272728,20.318880908,0.000354,1.356,2.201,2.204,1.35,85.823,9.352176,2.585,20483.834,0.0011431,21.95,79.79,0.136653,111.9412,7.47348611,8.3861,276.7863,-43.5259
00023,5335 Damocles (1991 DA),48610.99932657851,W84,1991-Dec-20 23:59:01.816,2448611.499326578,13.23,0.15,C,m,280.23427902,-62.569750968,280.042053066,-62.578627768,37.0635,11.99105,209.701974456,23.00716147,-152.17,-386.09,38203.078,-140928.53,171.727,1.2012282525,2.541,0.39,20.543,,99.47677,,143708.8,*,,,,,,343.32,0.0,,,278.516527,-47.450454,4.37573231557,13.9350531,5.08445535045053,17.7850829,42.28612572,18.1865461,43.6853694,39.9191,/T,8.2968,141.1,99.7566,131.7689,163.241,230.002,-7.0152,Pav,58.183615,275.9603419,-39.3456313,,,332.851976,-22.696919,19.3028078929,0.000354,1.32,2.181,2.182,1.317,87.111,9.0309726,2.549,20689.1443,0.0011461,21.8,79.25,0.138023,112.1146,6.531758048,8.2962,277.2132,-43.4055
00023,5335 Damocles (1991 DA),48611.02015991184,W84,1991-Dec-21 00:29:01.816,2448611.520159912,13.23,0.15,N,m,280.245453146,-62.568077089,280.053218178,-62.576959745,37.11071,11.98064,208.158558123,19.863312493,-192.37,-367.74,38163.218,-140922.09,171.735,1.7025972704,2.916,0.448,20.543,,99.47688,,143696.9,*,,,,,,343.33,0.0,,,278.518424,-47.449133,4.375899974667,13.9348712,5.08466927685197,17.7749564,42.28790489,18.1861192,43.7218322,39.9158,/T,8.2959,141.2,99.7744,131.7731,163.257,229.989,-7.01235,Pav,58.183615,275.9671577,-39.3444316,,,332.855214,-22.701423,19.8026287564,0.000354,1.32,2.181,2.182,1.317,87.125,9.0275974,2.549,20691.327,0.0011462,21.81,79.25,0.138038,112.1164,7.032382725,8.2953,277.2177,-43.4043
00023,5335 Damocles (1991 DA),48611.040993245166,W84,1991-Dec-21 00:59:01.816,2448611.540993245,13.23,0.15,A,m,280.256640632,-62.566405044,280.064397422,-62.575292442,37.15612,11.96448,206.301586468,16.889487514,-230.26,-345.31,38123.282,-140915.65,171.742,2.2039662884,3.397,0.521,20.543,,99.47699,,143685.0,*,,,,,,343.35,0.0,,,278.520321,-47.447813,4.376067631581,13.9346893,5.08488306288051,17.7617674,42.28968289,18.1856924,43.7538221,39.9125,/T,8.295,141.2,99.7906,131.7773,163.274,229.976,-7.0095,Pav,58.183616,275.9739823,-39.3432337,,,332.858452,-22.705933,20.3024471886,0.000354,1.319,2.18,2.182,1.316,87.139,9.0242203,2.548,20693.5102,0.0011462,21.81,79.26,0.138052,112.1183,7.53300646,8.2944,277.2222,-43.403
00023,5335 Damocles (1991 DA),48612.99932657787,W84,1991-Dec-22 23:59:01.816,2448613.499326578,13.23,0.15,C,,281.297629199,-62.414306547,281.106570647,-62.42392649,36.76653,11.88089,209.687933672,22.560966361,-158.37,-385.93,34387.586,-140350.29,172.462,1.3326534303,2.588,0.397,20.555,,99.48728,,142627.4,*,,,,,,344.9,0.0,,,278.697534,-47.324001,4.391817631445,13.9175888,5.1044953356776,17.2803909,42.45279319,18.1456934,43.3281367,39.6187,/T,8.2128,137.3,96.0962,132.1564,164.83,228.743,-6.73755,Pav,58.18367,276.6114504,-39.2379755,,,333.153655,-23.130691,19.2862885178,0.000354,1.285,2.16,2.161,1.284,88.383,8.7134283,2.513,20898.427,0.0011491,21.66,78.72,0.139419,112.2904,6.592215387,8.2123,277.6453,-43.2863
